,a_tm,h_tm,sgoals,mqij,sim_ascore,sim_hscore
Atlanta Hawks vs New York Knicks,Atlanta Hawks,New York Knicks,199.06462584150952,4.904171443449409,103.0,98.0
Atlanta Hawks vs Phoenix Suns,Atlanta Hawks,Phoenix Suns,208.5031389374295,3.9886221392775254,107.0,103.0
Atlanta Hawks vs Portland Trail Blazers,Atlanta Hawks,Portland Trail Blazers,206.3923046008371,-1.430441468149635,103.0,104.0
Atlanta Hawks vs Sacramento Kings,Atlanta Hawks,Sacramento Kings,207.97376248283618,2.9140324623201006,106.0,103.0
Atlanta Hawks vs Toronto Raptors,Atlanta Hawks,Toronto Raptors,201.39409763018463,-3.3638214415713374,99.0,103.0
Atlanta Hawks vs Utah Jazz,Atlanta Hawks,Utah Jazz,190.84970183714827,-2.1966095654044056,95.0,97.0
Atlanta Hawks vs Cleveland Cavaliers,Atlanta Hawks,Cleveland Cavaliers,202.9201749429582,-5.386923720146153,99.0,104.0
Atlanta Hawks vs Dallas Mavericks,Atlanta Hawks,Dallas Mavericks,201.60673662590975,-0.10222678171226995,101.0,101.0
Atlanta Hawks vs Los Angeles Clippers,Atlanta Hawks,Los Angeles Clippers,205.38569277763295,-4.933176452574725,101.0,106.0
Atlanta Hawks vs Minnesota Timberwolves,Atlanta Hawks,Minnesota Timberwolves,205.1136859474852,4.172420756634786,105.0,101.0
Atlanta Hawks vs Orlando Magic,Atlanta Hawks,Orlando Magic,200.46542438770777,3.967526533190616,103.0,99.0
Atlanta Hawks vs Chicago Bulls,Atlanta Hawks,Chicago Bulls,199.70117250734964,-0.7241373571974496,100.0,100.0
Atlanta Hawks vs Milwaukee Bucks,Atlanta Hawks,Milwaukee Bucks,198.9112302253237,1.047094697327462,100.0,99.0
Atlanta Hawks vs Detroit Pistons,Atlanta Hawks,Detroit Pistons,198.9837224721612,0.22324096921949543,100.0,100.0
Atlanta Hawks vs Golden State Warriors,Atlanta Hawks,Golden State Warriors,211.95579830611703,-10.408042435083923,101.0,111.0
Atlanta Hawks vs Houston Rockets,Atlanta Hawks,Houston Rockets,210.9204119521294,-2.9410533340936387,104.0,107.0
Atlanta Hawks vs Oklahoma City Thunder,Atlanta Hawks,Oklahoma City Thunder,207.6888966674119,-4.117860036919703,102.0,106.0
Atlanta Hawks vs Philadelphia 76ers,Atlanta Hawks,Philadelphia 76ers,199.88504232582127,7.867082684723696,105.0,97.0
Atlanta Hawks vs Washington Wizards,Atlanta Hawks,Washington Wizards,203.77603487245418,-1.3259870922052057,102.0,103.0
Atlanta Hawks vs Brooklyn Nets,Atlanta Hawks,Brooklyn Nets,204.431716407933,5.476550585759208,105.0,100.0
Detroit Pistons vs Los Angeles Lakers,Detroit Pistons,Los Angeles Lakers,204.5365325299047,4.468062868728982,105.0,101.0
Detroit Pistons vs New Orleans Pelicans,Detroit Pistons,New Orleans Pelicans,201.91521962212747,-1.6177465689077195,100.0,102.0
Detroit Pistons vs San Antonio Spurs,Detroit Pistons,San Antonio Spurs,196.72422148339402,-11.517848116711653,93.0,105.0
Detroit Pistons vs Boston Celtics,Detroit Pistons,Boston Celtics,203.71319044049451,-5.0461115767305085,100.0,105.0
Detroit Pistons vs Charlotte Hornets,Detroit Pistons,Charlotte Hornets,197.36294576594733,-3.2617199289570076,98.0,101.0
Detroit Pistons vs Denver Nuggets,Detroit Pistons,Denver Nuggets,208.09573888500822,-1.3366238760896016,104.0,105.0
Detroit Pistons vs Indiana Pacers,Detroit Pistons,Indiana Pacers,197.92259888236842,-3.854273063252026,98.0,102.0
Detroit Pistons vs Memphis Grizzlies,Detroit Pistons,Memphis Grizzlies,194.17626341003793,-3.58260450942114,96.0,99.0
Detroit Pistons vs Miami Heat,Detroit Pistons,Miami Heat,194.18695720959366,-3.539117251453353,96.0,100.0
Detroit Pistons vs New York Knicks,Detroit Pistons,New York Knicks,198.12731463799597,1.8398744397471538,100.0,99.0
Detroit Pistons vs Phoenix Suns,Detroit Pistons,Phoenix Suns,207.56582773391594,0.924325135575272,105.0,104.0
Detroit Pistons vs Portland Trail Blazers,Detroit Pistons,Portland Trail Blazers,205.45499339732353,-4.494738471851889,101.0,105.0
Detroit Pistons vs Sacramento Kings,Detroit Pistons,Sacramento Kings,207.03645127932262,-0.15026454138215373,104.0,104.0
Detroit Pistons vs Toronto Raptors,Detroit Pistons,Toronto Raptors,200.45678642667107,-6.428118445273592,97.0,104.0
Detroit Pistons vs Utah Jazz,Detroit Pistons,Utah Jazz,189.91239063363471,-5.260906569106659,93.0,98.0
Detroit Pistons vs Cleveland Cavaliers,Detroit Pistons,Cleveland Cavaliers,201.98286373944464,-8.451220723848406,97.0,105.0
Detroit Pistons vs Dallas Mavericks,Detroit Pistons,Dallas Mavericks,200.6694254223962,-3.166523785414524,99.0,102.0
Detroit Pistons vs Los Angeles Clippers,Detroit Pistons,Los Angeles Clippers,204.4483815741194,-7.997473456276978,99.0,107.0
Detroit Pistons vs Minnesota Timberwolves,Detroit Pistons,Minnesota Timberwolves,204.17637474397165,1.1081237529325318,103.0,102.0
Detroit Pistons vs Orlando Magic,Detroit Pistons,Orlando Magic,199.5281131841942,0.9032295294883617,101.0,100.0
Detroit Pistons vs Chicago Bulls,Detroit Pistons,Chicago Bulls,198.76386130383608,-3.7884343608997035,98.0,102.0
Detroit Pistons vs Milwaukee Bucks,Detroit Pistons,Milwaukee Bucks,197.97391902181013,-2.017202306374792,98.0,100.0
Detroit Pistons vs Atlanta Hawks,Detroit Pistons,Atlanta Hawks,198.9837224721612,-5.905353038185012,97.0,103.0
Detroit Pistons vs Golden State Warriors,Detroit Pistons,Golden State Warriors,211.01848710260347,-13.472339438786177,99.0,113.0
Detroit Pistons vs Houston Rockets,Detroit Pistons,Houston Rockets,209.98310074861584,-6.005350337795893,102.0,108.0
Detroit Pistons vs Oklahoma City Thunder,Detroit Pistons,Oklahoma City Thunder,206.75158546389835,-7.1821570406219575,100.0,107.0
Detroit Pistons vs Philadelphia 76ers,Detroit Pistons,Philadelphia 76ers,198.94773112230772,4.802785681021442,102.0,97.0
Detroit Pistons vs Washington Wizards,Detroit Pistons,Washington Wizards,202.83872366894062,-4.390284095907459,100.0,104.0
Detroit Pistons vs Brooklyn Nets,Detroit Pistons,Brooklyn Nets,203.49440520441945,2.412253582056954,104.0,101.0
Golden State Warriors vs Los Angeles Lakers,Golden State Warriors,Los Angeles Lakers,217.5086083638606,15.099346273032403,117.0,102.0
Golden State Warriors vs New Orleans Pelicans,Golden State Warriors,New Orleans Pelicans,214.8872954560833,9.0135368353957,113.0,104.0
Golden State Warriors vs San Antonio Spurs,Golden State Warriors,San Antonio Spurs,209.69629731734992,-0.8865647124082341,105.0,106.0
Golden State Warriors vs Boston Celtics,Golden State Warriors,Boston Celtics,216.6852662744504,5.5851718275729105,111.0,106.0
Golden State Warriors vs Charlotte Hornets,Golden State Warriors,Charlotte Hornets,210.33502159990317,7.369563475346412,109.0,102.0
Golden State Warriors vs Denver Nuggets,Golden State Warriors,Denver Nuggets,221.06781471896412,9.294659528213817,115.0,106.0
Golden State Warriors vs Indiana Pacers,Golden State Warriors,Indiana Pacers,210.89467471632432,6.777010341051394,109.0,102.0
Golden State Warriors vs Memphis Grizzlies,Golden State Warriors,Memphis Grizzlies,207.14833924399377,7.048678894882279,108.0,100.0
Golden State Warriors vs Miami Heat,Golden State Warriors,Miami Heat,207.15903304354956,7.092166152850066,108.0,101.0
Golden State Warriors vs New York Knicks,Golden State Warriors,New York Knicks,211.0993904719518,12.471157844050573,113.0,100.0
Golden State Warriors vs Phoenix Suns,Golden State Warriors,Phoenix Suns,220.53790356787184,11.55560853987869,117.0,105.0
Golden State Warriors vs Portland Trail Blazers,Golden State Warriors,Portland Trail Blazers,218.42706923127938,6.13654493245153,113.0,107.0
Golden State Warriors vs Sacramento Kings,Golden State Warriors,Sacramento Kings,220.00852711327852,10.481018862921266,116.0,105.0
Golden State Warriors vs Toronto Raptors,Golden State Warriors,Toronto Raptors,213.42886226062697,4.203164959029827,109.0,105.0
Golden State Warriors vs Utah Jazz,Golden State Warriors,Utah Jazz,202.88446646759056,5.37037683519676,104.0,99.0
Golden State Warriors vs Cleveland Cavaliers,Golden State Warriors,Cleveland Cavaliers,214.95493957340048,2.1800626804550123,109.0,107.0
Golden State Warriors vs Dallas Mavericks,Golden State Warriors,Dallas Mavericks,213.6415012563521,7.464759618888895,111.0,104.0
Golden State Warriors vs Los Angeles Clippers,Golden State Warriors,Los Angeles Clippers,217.4204574080753,2.6338099480264403,111.0,108.0
Golden State Warriors vs Minnesota Timberwolves,Golden State Warriors,Minnesota Timberwolves,217.14845057792755,11.739407157235952,115.0,103.0
Golden State Warriors vs Orlando Magic,Golden State Warriors,Orlando Magic,212.5001890181501,11.534512933791781,113.0,101.0
Golden State Warriors vs Chicago Bulls,Golden State Warriors,Chicago Bulls,211.73593713779192,6.8428490434037155,110.0,103.0
Golden State Warriors vs Milwaukee Bucks,Golden State Warriors,Milwaukee Bucks,210.94599485576603,8.614081097928628,110.0,102.0
Golden State Warriors vs Atlanta Hawks,Golden State Warriors,Atlanta Hawks,211.95579830611703,4.725930366118407,109.0,104.0
Golden State Warriors vs Detroit Pistons,Golden State Warriors,Detroit Pistons,211.01848710260347,7.790227369820661,110.0,102.0
Golden State Warriors vs Houston Rockets,Golden State Warriors,Houston Rockets,222.95517658257168,4.6259330665075264,114.0,109.0
Golden State Warriors vs Oklahoma City Thunder,Golden State Warriors,Oklahoma City Thunder,219.72366129785425,3.449126363681461,112.0,109.0
Golden State Warriors vs Philadelphia 76ers,Golden State Warriors,Philadelphia 76ers,211.91980695626356,15.434069085324861,114.0,98.0
Golden State Warriors vs Washington Wizards,Golden State Warriors,Washington Wizards,215.81079950289646,6.24099930839596,111.0,105.0
Golden State Warriors vs Brooklyn Nets,Golden State Warriors,Brooklyn Nets,216.46648103837535,13.043536986360373,115.0,102.0
Houston Rockets vs Los Angeles Lakers,Houston Rockets,Los Angeles Lakers,216.4732220098729,7.632357172042116,113.0,105.0
Houston Rockets vs New Orleans Pelicans,Houston Rockets,New Orleans Pelicans,213.85190910209568,1.5465477344054146,108.0,107.0
Houston Rockets vs San Antonio Spurs,Houston Rockets,San Antonio Spurs,208.66091096336223,-8.353553813398518,101.0,109.0
Houston Rockets vs Boston Celtics,Houston Rockets,Boston Celtics,215.64987992046272,-1.881817273417374,108.0,110.0
Houston Rockets vs Charlotte Hornets,Houston Rockets,Charlotte Hornets,209.29963524591554,-0.09742562564387347,105.0,105.0
Houston Rockets vs Denver Nuggets,Houston Rockets,Denver Nuggets,220.03242836497643,1.827670427223532,112.0,110.0
Houston Rockets vs Indiana Pacers,Houston Rockets,Indiana Pacers,209.85928836233663,-0.6899787599388918,105.0,106.0
Houston Rockets vs Memphis Grizzlies,Houston Rockets,Memphis Grizzlies,206.11295289000614,-0.41831020610800573,103.0,104.0
Houston Rockets vs Miami Heat,Houston Rockets,Miami Heat,206.12364668956187,-0.37482294814021877,103.0,103.0
Houston Rockets vs New York Knicks,Houston Rockets,New York Knicks,210.06400411796417,5.004168743060289,108.0,103.0
Houston Rockets vs Phoenix Suns,Houston Rockets,Phoenix Suns,219.50251721388415,4.088619438888406,113.0,109.0
Houston Rockets vs Portland Trail Blazers,Houston Rockets,Portland Trail Blazers,217.39168287729174,-1.3304441685387547,109.0,110.0
Houston Rockets vs Sacramento Kings,Houston Rockets,Sacramento Kings,218.97314075929083,3.014029761930981,112.0,109.0
Houston Rockets vs Toronto Raptors,Houston Rockets,Toronto Raptors,212.39347590663928,-3.2638241419604572,105.0,108.0
Houston Rockets vs Utah Jazz,Houston Rockets,Utah Jazz,201.84908011360292,-2.0966122657935253,100.0,102.0
Houston Rockets vs Cleveland Cavaliers,Houston Rockets,Cleveland Cavaliers,213.91955321941285,-5.286926420535273,105.0,110.0
Houston Rockets vs Dallas Mavericks,Houston Rockets,Dallas Mavericks,212.6061149023644,-0.002229482101389735,107.0,107.0
Houston Rockets vs Los Angeles Clippers,Houston Rockets,Los Angeles Clippers,216.3850710540876,-4.833179152963845,107.0,111.0
Houston Rockets vs Minnesota Timberwolves,Houston Rockets,Minnesota Timberwolves,216.11306422393986,4.272418056245666,111.0,106.0
Houston Rockets vs Orlando Magic,Houston Rockets,Orlando Magic,211.46480266416242,4.067523832801497,109.0,105.0
Houston Rockets vs Chicago Bulls,Houston Rockets,Chicago Bulls,210.7005507838043,-0.6241400575865694,106.0,106.0
Houston Rockets vs Milwaukee Bucks,Houston Rockets,Milwaukee Bucks,209.91060850177834,1.1470919969383422,106.0,104.0
Houston Rockets vs Atlanta Hawks,Houston Rockets,Atlanta Hawks,210.9204119521294,-2.7410587348718782,104.0,107.0
Houston Rockets vs Detroit Pistons,Houston Rockets,Detroit Pistons,209.98310074861584,0.32323826883037565,106.0,105.0
Houston Rockets vs Golden State Warriors,Houston Rockets,Golden State Warriors,222.95517658257168,-10.308045135473042,107.0,117.0
Houston Rockets vs Oklahoma City Thunder,Houston Rockets,Oklahoma City Thunder,218.68827494386656,-4.017862737308823,108.0,112.0
Houston Rockets vs Philadelphia 76ers,Houston Rockets,Philadelphia 76ers,210.88442060227592,7.9670799843345765,110.0,102.0
Houston Rockets vs Washington Wizards,Houston Rockets,Washington Wizards,214.77541314890883,-1.2259897925943255,107.0,109.0
Houston Rockets vs Brooklyn Nets,Houston Rockets,Brooklyn Nets,215.43109468438766,5.576547885370088,111.0,105.0
Oklahoma City Thunder vs Los Angeles Lakers,Oklahoma City Thunder,Los Angeles Lakers,213.24170672515547,8.809163874868181,111.0,102.0
Oklahoma City Thunder vs New Orleans Pelicans,Oklahoma City Thunder,New Orleans Pelicans,210.6203938173782,2.7233544372314795,107.0,105.0
Oklahoma City Thunder vs San Antonio Spurs,Oklahoma City Thunder,San Antonio Spurs,205.4293956786448,-7.176747110572453,100.0,107.0
Oklahoma City Thunder vs Boston Celtics,Oklahoma City Thunder,Boston Celtics,212.4183646357453,-0.705010570591309,107.0,108.0
Oklahoma City Thunder vs Charlotte Hornets,Oklahoma City Thunder,Charlotte Hornets,206.06811996119805,1.0793810771821915,104.0,103.0
Oklahoma City Thunder vs Denver Nuggets,Oklahoma City Thunder,Denver Nuggets,216.800913080259,3.004477130049597,111.0,108.0
Oklahoma City Thunder vs Indiana Pacers,Oklahoma City Thunder,Indiana Pacers,206.6277730776192,0.4868279428871731,104.0,104.0
Oklahoma City Thunder vs Memphis Grizzlies,Oklahoma City Thunder,Memphis Grizzlies,202.88143760528865,0.7584964967180592,103.0,102.0
Oklahoma City Thunder vs Miami Heat,Oklahoma City Thunder,Miami Heat,202.89213140484443,0.8019837546858462,102.0,101.0
Oklahoma City Thunder vs New York Knicks,Oklahoma City Thunder,New York Knicks,206.83248883324669,6.180975445886354,107.0,101.0
Oklahoma City Thunder vs Phoenix Suns,Oklahoma City Thunder,Phoenix Suns,216.27100192916672,5.265426141714471,111.0,106.0
Oklahoma City Thunder vs Portland Trail Blazers,Oklahoma City Thunder,Portland Trail Blazers,214.16016759257425,-0.15363746571269,107.0,108.0
Oklahoma City Thunder vs Sacramento Kings,Oklahoma City Thunder,Sacramento Kings,215.7416254745734,4.190836464757046,110.0,106.0
Oklahoma City Thunder vs Toronto Raptors,Oklahoma City Thunder,Toronto Raptors,209.16196062192185,-2.0870174391343923,104.0,106.0
Oklahoma City Thunder vs Utah Jazz,Oklahoma City Thunder,Utah Jazz,198.61756482888543,-0.9198055629674602,99.0,100.0
Oklahoma City Thunder vs Cleveland Cavaliers,Oklahoma City Thunder,Cleveland Cavaliers,210.68803793469536,-4.110119717709208,104.0,108.0
Oklahoma City Thunder vs Dallas Mavericks,Oklahoma City Thunder,Dallas Mavericks,209.37459961764696,1.1745772207246747,106.0,105.0
Oklahoma City Thunder vs Los Angeles Clippers,Oklahoma City Thunder,Los Angeles Clippers,213.15355576937017,-3.6563724501377797,105.0,109.0
Oklahoma City Thunder vs Minnesota Timberwolves,Oklahoma City Thunder,Minnesota Timberwolves,212.88154893922243,5.449224759071731,110.0,104.0
Oklahoma City Thunder vs Orlando Magic,Oklahoma City Thunder,Orlando Magic,208.233287379445,5.244330535627562,107.0,102.0
Oklahoma City Thunder vs Chicago Bulls,Oklahoma City Thunder,Chicago Bulls,207.4690354990868,0.5526666452394955,104.0,104.0
Oklahoma City Thunder vs Milwaukee Bucks,Oklahoma City Thunder,Milwaukee Bucks,206.6790932170609,2.3238986997644075,105.0,103.0
Oklahoma City Thunder vs Atlanta Hawks,Oklahoma City Thunder,Atlanta Hawks,207.6888966674119,-1.5642520320458133,103.0,105.0
Oklahoma City Thunder vs Detroit Pistons,Oklahoma City Thunder,Detroit Pistons,206.75158546389835,1.500044971656441,104.0,103.0
Oklahoma City Thunder vs Golden State Warriors,Oklahoma City Thunder,Golden State Warriors,219.72366129785425,-9.131238432646978,106.0,116.0
Oklahoma City Thunder vs Houston Rockets,Oklahoma City Thunder,Houston Rockets,218.68827494386656,-1.6642493316566935,109.0,111.0
Oklahoma City Thunder vs Philadelphia 76ers,Oklahoma City Thunder,Philadelphia 76ers,207.65290531755844,9.143886687160641,109.0,100.0
Oklahoma City Thunder vs Washington Wizards,Oklahoma City Thunder,Washington Wizards,211.54389786419134,-0.04918308976826058,106.0,106.0
Oklahoma City Thunder vs Brooklyn Nets,Oklahoma City Thunder,Brooklyn Nets,212.19957939967023,6.753354588196153,110.0,103.0
Philadelphia 76ers vs Los Angeles Lakers,Philadelphia 76ers,Los Angeles Lakers,205.43785238356477,-3.1757788467752177,101.0,105.0
Philadelphia 76ers vs New Orleans Pelicans,Philadelphia 76ers,New Orleans Pelicans,202.81653947578755,-9.26158828441192,97.0,107.0
Philadelphia 76ers vs San Antonio Spurs,Philadelphia 76ers,San Antonio Spurs,197.6255413370541,-19.161689832215853,90.0,109.0
Philadelphia 76ers vs Boston Celtics,Philadelphia 76ers,Boston Celtics,204.6145102941546,-12.689953292234708,96.0,109.0
Philadelphia 76ers vs Charlotte Hornets,Philadelphia 76ers,Charlotte Hornets,198.26426561960741,-10.905561644461207,94.0,105.0
Philadelphia 76ers vs Denver Nuggets,Philadelphia 76ers,Denver Nuggets,208.9970587386683,-8.980465591593802,101.0,110.0
Philadelphia 76ers vs Indiana Pacers,Philadelphia 76ers,Indiana Pacers,198.8239187360285,-11.498114778756225,94.0,106.0
Philadelphia 76ers vs Memphis Grizzlies,Philadelphia 76ers,Memphis Grizzlies,195.07758326369802,-11.22644622492534,92.0,103.0
Philadelphia 76ers vs Miami Heat,Philadelphia 76ers,Miami Heat,195.08827706325374,-11.182958966957553,93.0,104.0
Philadelphia 76ers vs New York Knicks,Philadelphia 76ers,New York Knicks,199.02863449165605,-5.803967275757046,97.0,103.0
Philadelphia 76ers vs Phoenix Suns,Philadelphia 76ers,Phoenix Suns,208.46714758757602,-6.7195165799289285,101.0,108.0
Philadelphia 76ers vs Portland Trail Blazers,Philadelphia 76ers,Portland Trail Blazers,206.35631325098362,-12.138580187356089,97.0,110.0
Philadelphia 76ers vs Sacramento Kings,Philadelphia 76ers,Sacramento Kings,207.9377711329827,-7.794106256886353,101.0,109.0
Philadelphia 76ers vs Toronto Raptors,Philadelphia 76ers,Toronto Raptors,201.35810628033116,-14.071960160777792,94.0,108.0
Philadelphia 76ers vs Utah Jazz,Philadelphia 76ers,Utah Jazz,190.8137104872948,-12.904748284610859,89.0,102.0
Philadelphia 76ers vs Cleveland Cavaliers,Philadelphia 76ers,Cleveland Cavaliers,202.88418359310472,-16.095062439352606,94.0,110.0
Philadelphia 76ers vs Dallas Mavericks,Philadelphia 76ers,Dallas Mavericks,201.57074527605627,-10.810365500918724,96.0,106.0
Philadelphia 76ers vs Los Angeles Clippers,Philadelphia 76ers,Los Angeles Clippers,205.34970142777948,-15.641315171781178,95.0,111.0
Philadelphia 76ers vs Minnesota Timberwolves,Philadelphia 76ers,Minnesota Timberwolves,205.07769459763173,-6.535717962571669,100.0,106.0
Philadelphia 76ers vs Orlando Magic,Philadelphia 76ers,Orlando Magic,200.4294330378543,-6.740612186015838,98.0,104.0
Philadelphia 76ers vs Chicago Bulls,Philadelphia 76ers,Chicago Bulls,199.66518115749616,-11.432276076403904,94.0,106.0
Philadelphia 76ers vs Milwaukee Bucks,Philadelphia 76ers,Milwaukee Bucks,198.87523887547022,-9.661044021878991,95.0,105.0
Philadelphia 76ers vs Atlanta Hawks,Philadelphia 76ers,Atlanta Hawks,199.88504232582127,-13.549194753689212,94.0,107.0
Philadelphia 76ers vs Detroit Pistons,Philadelphia 76ers,Detroit Pistons,198.94773112230772,-10.484897749986958,95.0,105.0
Philadelphia 76ers vs Golden State Warriors,Philadelphia 76ers,Golden State Warriors,211.91980695626356,-21.116181154290377,96.0,117.0
Philadelphia 76ers vs Houston Rockets,Philadelphia 76ers,Houston Rockets,210.88442060227592,-13.649192053300093,99.0,113.0
Philadelphia 76ers vs Oklahoma City Thunder,Philadelphia 76ers,Oklahoma City Thunder,207.65290531755844,-14.825998756126157,97.0,112.0
Philadelphia 76ers vs Washington Wizards,Philadelphia 76ers,Washington Wizards,203.7400435226007,-12.03412581141166,96.0,108.0
Philadelphia 76ers vs Brooklyn Nets,Philadelphia 76ers,Brooklyn Nets,204.39572505807953,-5.2315881334472465,100.0,106.0
Washington Wizards vs Los Angeles Lakers,Washington Wizards,Los Angeles Lakers,209.32884493019768,6.017290930153685,108.0,102.0
Washington Wizards vs New Orleans Pelicans,Washington Wizards,New Orleans Pelicans,206.70753202242045,-0.06851850748301791,104.0,104.0
Washington Wizards vs San Antonio Spurs,Washington Wizards,San Antonio Spurs,201.516533883687,-9.968620055286951,96.0,106.0
Washington Wizards vs Boston Celtics,Washington Wizards,Boston Celtics,208.5055028407875,-3.496883515305807,103.0,106.0
Washington Wizards vs Charlotte Hornets,Washington Wizards,Charlotte Hornets,202.15525816624032,-1.7124918675323064,101.0,102.0
Washington Wizards vs Denver Nuggets,Washington Wizards,Denver Nuggets,212.8880512853012,0.2126041853350995,107.0,107.0
Washington Wizards vs Indiana Pacers,Washington Wizards,Indiana Pacers,202.7149112826614,-2.3050450018273247,100.0,103.0
Washington Wizards vs Memphis Grizzlies,Washington Wizards,Memphis Grizzlies,198.96857581033092,-2.0333764479964387,99.0,101.0
Washington Wizards vs Miami Heat,Washington Wizards,Miami Heat,198.97926960988664,-1.9898891900286517,99.0,101.0
Washington Wizards vs New York Knicks,Washington Wizards,New York Knicks,202.91962703828895,3.389102501171855,103.0,100.0
Washington Wizards vs Phoenix Suns,Washington Wizards,Phoenix Suns,212.35814013420892,2.473553196999973,108.0,105.0
Washington Wizards vs Portland Trail Blazers,Washington Wizards,Portland Trail Blazers,210.24730579761652,-2.945510410427188,104.0,107.0
Washington Wizards vs Sacramento Kings,Washington Wizards,Sacramento Kings,211.8287636796156,1.3989635200425474,107.0,106.0
Washington Wizards vs Toronto Raptors,Washington Wizards,Toronto Raptors,205.24909882696406,-4.878890383848891,101.0,106.0
Washington Wizards vs Utah Jazz,Washington Wizards,Utah Jazz,194.7047030339277,-3.711678507681958,96.0,100.0
Washington Wizards vs Cleveland Cavaliers,Washington Wizards,Cleveland Cavaliers,206.77517613973762,-6.901992662423705,100.0,107.0
Washington Wizards vs Dallas Mavericks,Washington Wizards,Dallas Mavericks,205.46173782268917,-1.6172957239898227,102.0,104.0
Washington Wizards vs Los Angeles Clippers,Washington Wizards,Los Angeles Clippers,209.24069397441238,-6.448245394852277,102.0,108.0
Washington Wizards vs Minnesota Timberwolves,Washington Wizards,Minnesota Timberwolves,208.96868714426463,2.657351814357233,106.0,104.0
Washington Wizards vs Orlando Magic,Washington Wizards,Orlando Magic,204.3204255844872,2.452457590913063,104.0,102.0
Washington Wizards vs Chicago Bulls,Washington Wizards,Chicago Bulls,203.55617370412907,-2.2392062994750024,101.0,103.0
Washington Wizards vs Milwaukee Bucks,Washington Wizards,Milwaukee Bucks,202.76623142210312,-0.46797424495009077,102.0,102.0
Washington Wizards vs Atlanta Hawks,Washington Wizards,Atlanta Hawks,203.77603487245418,-4.356124976760311,100.0,104.0
Washington Wizards vs Detroit Pistons,Washington Wizards,Detroit Pistons,202.83872366894062,-1.2918279730580573,101.0,102.0
Washington Wizards vs Golden State Warriors,Washington Wizards,Golden State Warriors,215.81079950289646,-11.923111377361476,102.0,114.0
Washington Wizards vs Houston Rockets,Washington Wizards,Houston Rockets,214.77541314890883,-4.456122276371191,105.0,110.0
Washington Wizards vs Oklahoma City Thunder,Washington Wizards,Oklahoma City Thunder,211.54389786419134,-5.632928979197256,103.0,109.0
Washington Wizards vs Philadelphia 76ers,Washington Wizards,Philadelphia 76ers,203.7400435226007,6.352013742446143,106.0,99.0
Washington Wizards vs Brooklyn Nets,Washington Wizards,Brooklyn Nets,208.28671760471244,3.961481643481655,107.0,103.0
Brooklyn Nets vs Los Angeles Lakers,Brooklyn Nets,Los Angeles Lakers,209.98452646567657,-0.7852467478107301,105.0,106.0
Brooklyn Nets vs New Orleans Pelicans,Brooklyn Nets,New Orleans Pelicans,207.3632135578993,-6.871056185447431,101.0,108.0
Brooklyn Nets vs San Antonio Spurs,Brooklyn Nets,San Antonio Spurs,202.1722154191659,-16.771157733251364,93.0,110.0
Brooklyn Nets vs Boston Celtics,Brooklyn Nets,Boston Celtics,209.1611843762664,-10.29942119327022,100.0,110.0
Brooklyn Nets vs Charlotte Hornets,Brooklyn Nets,Charlotte Hornets,202.81093970171915,-8.51502954549672,98.0,106.0
Brooklyn Nets vs Denver Nuggets,Brooklyn Nets,Denver Nuggets,213.5437328207801,-6.589933492629314,104.0,111.0
Brooklyn Nets vs Indiana Pacers,Brooklyn Nets,Indiana Pacers,203.3705928181403,-9.107582679791738,98.0,107.0
Brooklyn Nets vs Memphis Grizzlies,Brooklyn Nets,Memphis Grizzlies,199.62425734580975,-8.835914125960851,96.0,105.0
Brooklyn Nets vs Miami Heat,Brooklyn Nets,Miami Heat,199.63495114536553,-8.792426867993065,96.0,105.0
Brooklyn Nets vs New York Knicks,Brooklyn Nets,New York Knicks,203.57530857376778,-3.4134351767925586,101.0,104.0
Brooklyn Nets vs Phoenix Suns,Brooklyn Nets,Phoenix Suns,213.01382166968781,-4.32898448096444,105.0,110.0
Brooklyn Nets vs Portland Trail Blazers,Brooklyn Nets,Portland Trail Blazers,210.90298733309535,-9.7480480883916,101.0,111.0
Brooklyn Nets vs Sacramento Kings,Brooklyn Nets,Sacramento Kings,212.4844452150945,-5.403574157921867,104.0,109.0
Brooklyn Nets vs Toronto Raptors,Brooklyn Nets,Toronto Raptors,205.90478036244295,-11.681428061813303,98.0,109.0
Brooklyn Nets vs Utah Jazz,Brooklyn Nets,Utah Jazz,195.36038456940653,-10.514216185646372,93.0,104.0
Brooklyn Nets vs Cleveland Cavaliers,Brooklyn Nets,Cleveland Cavaliers,207.43085767521646,-13.704530340388118,97.0,111.0
Brooklyn Nets vs Dallas Mavericks,Brooklyn Nets,Dallas Mavericks,206.11741935816806,-8.419833401954236,99.0,108.0
Brooklyn Nets vs Los Angeles Clippers,Brooklyn Nets,Los Angeles Clippers,209.89637550989127,-13.250783072816692,99.0,112.0
Brooklyn Nets vs Minnesota Timberwolves,Brooklyn Nets,Minnesota Timberwolves,209.62436867974353,-4.14518586360718,103.0,107.0
Brooklyn Nets vs Orlando Magic,Brooklyn Nets,Orlando Magic,204.9761071199661,-4.350080087051351,101.0,105.0
Brooklyn Nets vs Chicago Bulls,Brooklyn Nets,Chicago Bulls,204.2118552396079,-9.041743977439415,98.0,107.0
Brooklyn Nets vs Milwaukee Bucks,Brooklyn Nets,Milwaukee Bucks,203.421912957582,-7.270511922914505,99.0,106.0
